user,user_type,candidate_news,candidate_news_type,score,label
22,1,2568,[0 0 0 0 0],-0.01568627,1
22,1,3829,[0 0 0 0 0],-0.07385394,0
22,1,3412,[0 0 0 0 0],0.020405583,0
22,1,3989,[0 0 0 0 0],-0.05141471,0
22,1,2587,[0 0 0 0 0],-0.037417855,0
22,1,3990,[0 0 0 0 0],-0.031210419,0
22,1,2559,[0 0 0 0 0],0.023092184,0
22,1,2906,[0 0 0 0 0],-0.033288203,0
22,1,2869,[0 0 0 0 0],-0.09529607,0
22,1,3096,[0 0 0 0 0],-0.050874084,0
22,1,3632,[0 0 0 0 0],-0.015510575,0
22,1,2974,[0 0 0 0 0],-0.03310719,0
22,1,3372,[0 0 0 0 0],-0.003843586,0
22,1,3991,[0 0 0 0 0],0.041941233,0
22,1,3426,[0 0 0 0 0],0.013080701,0
22,1,3089,[0 0 0 0 0],0.038777933,0
22,1,3579,[0 0 0 0 0],-0.06632543,0
22,1,3391,[0 0 0 0 0],-0.04818176,0
22,1,3403,[0 0 0 0 0],0.014868215,0
22,1,2627,[0 0 0 0 0],0.039014168,0
22,1,3992,[0 0 0 0 0],-0.033686668,0
22,1,3833,[0 0 0 0 0],-0.02095812,0
22,1,3993,[0 0 0 0 0],-0.11888091,0
22,1,3425,[0 0 0 0 0],0.03832125,0
22,1,3994,[0 0 0 0 0],0.0035097422,0
22,1,3654,[0 0 0 0 0],-0.095174104,0
22,1,843,[0 0 0 0 0],-0.055541113,0
22,1,2918,[0 0 0 0 0],0.022942573,0
22,1,3382,[0 0 0 0 0],-0.05190973,0
22,1,2608,[0 0 0 0 0],-0.06412906,0
22,1,3665,[0 0 0 0 0],-0.09474898,0
22,1,3995,[0 0 0 0 0],-0.009331644,0
22,1,2562,[0 0 0 0 0],0.0037501939,0
22,1,3433,[0 0 0 0 0],0.03826493,0
22,1,2565,[0 0 0 0 0],0.01618823,0
22,1,2580,[0 0 0 0 0],-0.017711312,0
22,1,3408,[0 0 0 0 0],0.037389558,0
22,1,2560,[0 0 0 0 0],-0.0033720331,0
22,1,3996,[0 0 0 0 0],0.027009586,0
22,1,2919,[0 0 0 0 0],-0.018750738,0
22,1,3440,[0 0 0 0 0],0.016345406,0
22,1,3329,[0 0 0 0 0],-0.0336722,0
22,1,2567,[0 0 0 0 0],-0.032995846,0
22,1,2577,[0 0 0 0 0],-0.03482688,0
